LocationAbbr,LocationDesc,DataSource,Topic,DataValueUnit,DataValueType,DataValue,DataValueAlt
NM,New Mexico,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
NM,New Mexico,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
NM,New Mexico,BRFSS,Diabetes,%,Age-adjusted Prevalence,32.3,32.3
NM,New Mexico,BRFSS,Diabetes,%,Age-adjusted Prevalence,35.6,35.6
NV,Nevada,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
NV,Nevada,BRFSS,Diabetes,%,Age-adjusted Prevalence,29.9,29.9
NV,Nevada,BRFSS,Diabetes,%,Age-adjusted Prevalence,34.6,34.6
NV,Nevada,BRFSS,Diabetes,%,Age-adjusted Prevalence,13.9,13.9
NV,Nevada,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
NV,Nevada,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
NV,Nevada,BRFSS,Diabetes,%,Age-adjusted Prevalence,21.5,21.5
NV,Nevada,BRFSS,Diabetes,%,Age-adjusted Prevalence,20.3,20.3
NY,New York,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
NY,New York,BRFSS,Diabetes,%,Age-adjusted Prevalence,23.4,23.4
NY,New York,BRFSS,Diabetes,%,Age-adjusted Prevalence,34.1,34.1
NY,New York,BRFSS,Diabetes,%,Age-adjusted Prevalence,28.4,28.4
NY,New York,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
NY,New York,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
NY,New York,BRFSS,Diabetes,%,Age-adjusted Prevalence,26.4,26.4
NY,New York,BRFSS,Diabetes,%,Age-adjusted Prevalence,30.8,30.8
OH,Ohio,BRFSS,Diabetes,%,Age-adjusted Prevalence,25,25
OH,Ohio,BRFSS,Diabetes,%,Age-adjusted Prevalence,40.5,40.5
OH,Ohio,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
OH,Ohio,BRFSS,Diabetes,%,Age-adjusted Prevalence,25.7,25.7
OH,Ohio,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
OH,Ohio,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
OH,Ohio,BRFSS,Diabetes,%,Age-adjusted Prevalence,34.2,34.2
OH,Ohio,BRFSS,Diabetes,%,Age-adjusted Prevalence,37.4,37.4
OK,Oklahoma,BRFSS,Diabetes,%,Age-adjusted Prevalence,29.2,29.2
OK,Oklahoma,BRFSS,Diabetes,%,Age-adjusted Prevalence,47.9,47.9
OK,Oklahoma,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
OK,Oklahoma,BRFSS,Diabetes,%,Age-adjusted Prevalence,40.6,40.6
OK,Oklahoma,BRFSS,Diabetes,%,Age-adjusted Prevalence,43.7,43.7
OK,Oklahoma,BRFSS,Diabetes,%,Age-adjusted Prevalence,43.8,43.8
OK,Oklahoma,BRFSS,Diabetes,%,Age-adjusted Prevalence,46.5,46.5
OR,Oregon,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
OR,Oregon,BRFSS,Diabetes,%,Age-adjusted Prevalence,36.3,36.3
OR,Oregon,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
OR,Oregon,BRFSS,Diabetes,%,Age-adjusted Prevalence,39.5,39.5
OR,Oregon,BRFSS,Diabetes,%,Age-adjusted Prevalence,74.6,74.6
OR,Oregon,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
OR,Oregon,BRFSS,Diabetes,%,Age-adjusted Prevalence,38.2,38.2
OR,Oregon,BRFSS,Diabetes,%,Age-adjusted Prevalence,43.1,43.1
PA,Pennsylvania,BRFSS,Diabetes,%,Age-adjusted Prevalence,19.5,19.5
PA,Pennsylvania,BRFSS,Diabetes,%,Age-adjusted Prevalence,40.1,40.1
PA,Pennsylvania,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
PA,Pennsylvania,BRFSS,Diabetes,%,Age-adjusted Prevalence,26.5,26.5
PA,Pennsylvania,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
PA,Pennsylvania,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
PA,Pennsylvania,BRFSS,Diabetes,%,Age-adjusted Prevalence,33.8,33.8
PA,Pennsylvania,BRFSS,Diabetes,%,Age-adjusted Prevalence,35.2,35.2
PR,Puerto Rico,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
PR,Puerto Rico,BRFSS,Diabetes,%,Age-adjusted Prevalence,26.9,26.9
PR,Puerto Rico,BRFSS,Diabetes,%,Age-adjusted Prevalence,23.5,23.5
PR,Puerto Rico,BRFSS,Diabetes,%,Age-adjusted Prevalence,17.4,17.4
PR,Puerto Rico,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
PR,Puerto Rico,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
PR,Puerto Rico,BRFSS,Diabetes,%,Age-adjusted Prevalence,23.6,23.6
PR,Puerto Rico,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
RI,Rhode Island,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
RI,Rhode Island,BRFSS,Diabetes,%,Age-adjusted Prevalence,39.4,39.4
RI,Rhode Island,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
RI,Rhode Island,BRFSS,Diabetes,%,Age-adjusted Prevalence,25.1,25.1
RI,Rhode Island,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
RI,Rhode Island,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
RI,Rhode Island,BRFSS,Diabetes,%,Age-adjusted Prevalence,33,33
RI,Rhode Island,BRFSS,Diabetes,%,Age-adjusted Prevalence,32.2,32.2
SC,South Carolina,BRFSS,Diabetes,%,Age-adjusted Prevalence,17.8,17.8
SC,South Carolina,BRFSS,Diabetes,%,Age-adjusted Prevalence,32.1,32.1
SC,South Carolina,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
SC,South Carolina,BRFSS,Diabetes,%,Age-adjusted Prevalence,21.7,21.7
SC,South Carolina,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
SC,South Carolina,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
SC,South Carolina,BRFSS,Diabetes,%,Age-adjusted Prevalence,26.8,26.8
SC,South Carolina,BRFSS,Diabetes,%,Age-adjusted Prevalence,34.6,34.6
SD,South Dakota,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
SD,South Dakota,BRFSS,Diabetes,%,Age-adjusted Prevalence,33.5,33.5
SD,South Dakota,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
SD,South Dakota,BRFSS,Diabetes,%,Age-adjusted Prevalence,20.1,20.1
SD,South Dakota,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
SD,South Dakota,BRFSS,Diabetes,%,Age-adjusted Prevalence,16.2,16.2
SD,South Dakota,BRFSS,Diabetes,%,Age-adjusted Prevalence,26.5,26.5
SD,South Dakota,BRFSS,Diabetes,%,Age-adjusted Prevalence,35.3,35.3
TN,Tennessee,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
TN,Tennessee,BRFSS,Diabetes,%,Age-adjusted Prevalence,39.2,39.2
TN,Tennessee,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
TN,Tennessee,BRFSS,Diabetes,%,Age-adjusted Prevalence,20.1,20.1
TN,Tennessee,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
TN,Tennessee,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
TN,Tennessee,BRFSS,Diabetes,%,Age-adjusted Prevalence,32.7,32.7
TN,Tennessee,BRFSS,Diabetes,%,Age-adjusted Prevalence,37.9,37.9
TX,Texas,BRFSS,Diabetes,%,Age-adjusted Prevalence,34.7,34.7
TX,Texas,BRFSS,Diabetes,%,Age-adjusted Prevalence,27.9,27.9
TX,Texas,BRFSS,Diabetes,%,Age-adjusted Prevalence,25,25
TX,Texas,BRFSS,Diabetes,%,Age-adjusted Prevalence,22.3,22.3
TX,Texas,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
TX,Texas,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
TX,Texas,BRFSS,Diabetes,%,Age-adjusted Prevalence,27.1,27.1
TX,Texas,BRFSS,Diabetes,%,Age-adjusted Prevalence,26.4,26.4
US,United States,BRFSS,Diabetes,%,Age-adjusted Prevalence,37.4,37.4
US,United States,BRFSS,Diabetes,%,Age-adjusted Prevalence,22.6,22.6
US,United States,BRFSS,Diabetes,%,Age-adjusted Prevalence,30.6,30.6
UT,Utah,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
UT,Utah,BRFSS,Diabetes,%,Age-adjusted Prevalence,37.6,37.6
UT,Utah,BRFSS,Diabetes,%,Age-adjusted Prevalence,29.4,29.4
UT,Utah,BRFSS,Diabetes,%,Age-adjusted Prevalence,34.8,34.8
UT,Utah,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
UT,Utah,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
UT,Utah,BRFSS,Diabetes,%,Age-adjusted Prevalence,35.2,35.2
UT,Utah,BRFSS,Diabetes,%,Age-adjusted Prevalence,36.2,36.2
VA,Virginia,BRFSS,Diabetes,%,Age-adjusted Prevalence,22.9,22.9
VA,Virginia,BRFSS,Diabetes,%,Age-adjusted Prevalence,35.6,35.6
VA,Virginia,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
VA,Virginia,BRFSS,Diabetes,%,Age-adjusted Prevalence,20.3,20.3
VA,Virginia,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
VA,Virginia,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
VA,Virginia,BRFSS,Diabetes,%,Age-adjusted Prevalence,28.7,28.7
VA,Virginia,BRFSS,Diabetes,%,Age-adjusted Prevalence,34.5,34.5
VI,Virgin Islands,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
CO,Colorado,BRFSS,Diabetes,%,Crude Prevalence,11.5,11.5
VT,Vermont,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
VT,Vermont,BRFSS,Diabetes,%,Age-adjusted Prevalence,46.3,46.3
VT,Vermont,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
VT,Vermont,BRFSS,Diabetes,%,Age-adjusted Prevalence,42.7,42.7
VT,Vermont,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
VT,Vermont,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
VT,Vermont,BRFSS,Diabetes,%,Age-adjusted Prevalence,44.6,44.6
VT,Vermont,BRFSS,Diabetes,%,Age-adjusted Prevalence,46.6,46.6
WA,Washington,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
WA,Washington,BRFSS,Diabetes,%,Age-adjusted Prevalence,44.5,44.5
WA,Washington,BRFSS,Diabetes,%,Age-adjusted Prevalence,39.9,39.9
WA,Washington,BRFSS,Diabetes,%,Age-adjusted Prevalence,32.5,32.5
WA,Washington,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
WA,Washington,BRFSS,Diabetes,%,Age-adjusted Prevalence,25.3,25.3
WA,Washington,BRFSS,Diabetes,%,Age-adjusted Prevalence,38.4,38.4
WA,Washington,BRFSS,Diabetes,%,Age-adjusted Prevalence,43.6,43.6
WI,Wisconsin,BRFSS,Diabetes,%,Age-adjusted Prevalence,55.1,55.1
WI,Wisconsin,BRFSS,Diabetes,%,Age-adjusted Prevalence,40.3,40.3
WI,Wisconsin,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
WI,Wisconsin,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
WI,Wisconsin,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
WI,Wisconsin,BRFSS,Diabetes,%,Age-adjusted Prevalence,35.3,35.3
WI,Wisconsin,BRFSS,Diabetes,%,Age-adjusted Prevalence,33.6,33.6
WV,West Virginia,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
WV,West Virginia,BRFSS,Diabetes,%,Age-adjusted Prevalence,33.1,33.1
WV,West Virginia,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
WV,West Virginia,BRFSS,Diabetes,%,Age-adjusted Prevalence,26,26
WV,West Virginia,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
WV,West Virginia,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
WV,West Virginia,BRFSS,Diabetes,%,Age-adjusted Prevalence,29.8,29.8
WV,West Virginia,BRFSS,Diabetes,%,Age-adjusted Prevalence,28,28
WY,Wyoming,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
WY,Wyoming,BRFSS,Diabetes,%,Age-adjusted Prevalence,35.4,35.4
WY,Wyoming,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
WY,Wyoming,BRFSS,Diabetes,%,Age-adjusted Prevalence,25.2,25.2
WY,Wyoming,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
WY,Wyoming,BRFSS,Diabetes,%,Age-adjusted Prevalence,,
WY,Wyoming,BRFSS,Diabetes,%,Age-adjusted Prevalence,27.4,27.4
WY,Wyoming,BRFSS,Diabetes,%,Age-adjusted Prevalence,28.2,28.2
AK,Alaska,BRFSS,Diabetes,%,Crude Prevalence,,
AK,Alaska,BRFSS,Diabetes,%,Crude Prevalence,34.4,34.4
AK,Alaska,BRFSS,Diabetes,%,Crude Prevalence,,
AK,Alaska,BRFSS,Diabetes,%,Crude Prevalence,21.3,21.3
AK,Alaska,BRFSS,Diabetes,%,Crude Prevalence,,
AK,Alaska,BRFSS,Diabetes,%,Crude Prevalence,,
AK,Alaska,BRFSS,Diabetes,%,Crude Prevalence,28,28
AK,Alaska,BRFSS,Diabetes,%,Crude Prevalence,30.2,30.2
AL,Alabama,BRFSS,Diabetes,%,Crude Prevalence,29.2,29.2
AL,Alabama,BRFSS,Diabetes,%,Crude Prevalence,36.7,36.7
AL,Alabama,BRFSS,Diabetes,%,Crude Prevalence,,
AL,Alabama,BRFSS,Diabetes,%,Crude Prevalence,24,24
AL,Alabama,BRFSS,Diabetes,%,Crude Prevalence,,
AL,Alabama,BRFSS,Diabetes,%,Crude Prevalence,,
AL,Alabama,BRFSS,Diabetes,%,Crude Prevalence,30.5,30.5
AL,Alabama,BRFSS,Diabetes,%,Crude Prevalence,31.8,31.8
AR,Arkansas,BRFSS,Diabetes,%,Crude Prevalence,31.5,31.5
AR,Arkansas,BRFSS,Diabetes,%,Crude Prevalence,41.9,41.9
AR,Arkansas,BRFSS,Diabetes,%,Crude Prevalence,,
AR,Arkansas,BRFSS,Diabetes,%,Crude Prevalence,24.4,24.4
AR,Arkansas,BRFSS,Diabetes,%,Crude Prevalence,,
AR,Arkansas,BRFSS,Diabetes,%,Crude Prevalence,,
AR,Arkansas,BRFSS,Diabetes,%,Crude Prevalence,33.7,33.7
AR,Arkansas,BRFSS,Diabetes,%,Crude Prevalence,36,36
AZ,Arizona,BRFSS,Diabetes,%,Crude Prevalence,,
AZ,Arizona,BRFSS,Diabetes,%,Crude Prevalence,33.2,33.2
AZ,Arizona,BRFSS,Diabetes,%,Crude Prevalence,29.3,29.3
AZ,Arizona,BRFSS,Diabetes,%,Crude Prevalence,29.3,29.3
AZ,Arizona,BRFSS,Diabetes,%,Crude Prevalence,,
AZ,Arizona,BRFSS,Diabetes,%,Crude Prevalence,33.7,33.7
AZ,Arizona,BRFSS,Diabetes,%,Crude Prevalence,31.2,31.2
AZ,Arizona,BRFSS,Diabetes,%,Crude Prevalence,31.4,31.4
CA,California,BRFSS,Diabetes,%,Crude Prevalence,24.4,24.4
CA,California,BRFSS,Diabetes,%,Crude Prevalence,25.8,25.8
CA,California,BRFSS,Diabetes,%,Crude Prevalence,18.3,18.3
CA,California,BRFSS,Diabetes,%,Crude Prevalence,14.1,14.1
CA,California,BRFSS,Diabetes,%,Crude Prevalence,,
CA,California,BRFSS,Diabetes,%,Crude Prevalence,,
CA,California,BRFSS,Diabetes,%,Crude Prevalence,19.7,19.7
CA,California,BRFSS,Diabetes,%,Crude Prevalence,22.9,22.9
CO,Colorado,BRFSS,Diabetes,%,Crude Prevalence,,
CO,Colorado,BRFSS,Diabetes,%,Crude Prevalence,29.9,29.9
CO,Colorado,BRFSS,Diabetes,%,Crude Prevalence,27.9,27.9
CO,Colorado,BRFSS,Diabetes,%,Crude Prevalence,22.6,22.6
CO,Colorado,BRFSS,Diabetes,%,Crude Prevalence,,
CO,Colorado,BRFSS,Diabetes,%,Crude Prevalence,,
CO,Colorado,BRFSS,Diabetes,%,Crude Prevalence,25.9,25.9
CO,Colorado,BRFSS,Diabetes,%,Crude Prevalence,23.2,23.2
CT,Connecticut,BRFSS,Diabetes,%,Crude Prevalence,18.7,18.7
CT,Connecticut,BRFSS,Diabetes,%,Crude Prevalence,28.1,28.1
CT,Connecticut,BRFSS,Diabetes,%,Crude Prevalence,38.3,38.3
CT,Connecticut,BRFSS,Diabetes,%,Crude Prevalence,17.8,17.8
CT,Connecticut,BRFSS,Diabetes,%,Crude Prevalence,,
CT,Connecticut,BRFSS,Diabetes,%,Crude Prevalence,,
CT,Connecticut,BRFSS,Diabetes,%,Crude Prevalence,22.3,22.3
CT,Connecticut,BRFSS,Diabetes,%,Crude Prevalence,20.7,20.7
DC,District of Columbia,BRFSS,Diabetes,%,Crude Prevalence,17,17
DC,District of Columbia,BRFSS,Diabetes,%,Crude Prevalence,23.1,23.1
DC,District of Columbia,BRFSS,Diabetes,%,Crude Prevalence,,
DC,District of Columbia,BRFSS,Diabetes,%,Crude Prevalence,21.4,21.4
DC,District of Columbia,BRFSS,Diabetes,%,Crude Prevalence,,
DC,District of Columbia,BRFSS,Diabetes,%,Crude Prevalence,,
DC,District of Columbia,BRFSS,Diabetes,%,Crude Prevalence,22.4,22.4
DC,District of Columbia,BRFSS,Diabetes,%,Crude Prevalence,,
DE,Delaware,BRFSS,Diabetes,%,Crude Prevalence,16.7,16.7
DE,Delaware,BRFSS,Diabetes,%,Crude Prevalence,30.6,30.6
DE,Delaware,BRFSS,Diabetes,%,Crude Prevalence,,
DE,Delaware,BRFSS,Diabetes,%,Crude Prevalence,11.5,11.5
DE,Delaware,BRFSS,Diabetes,%,Crude Prevalence,,
DE,Delaware,BRFSS,Diabetes,%,Crude Prevalence,,
DE,Delaware,BRFSS,Diabetes,%,Crude Prevalence,20.4,20.4
DE,Delaware,BRFSS,Diabetes,%,Crude Prevalence,22.2,22.2
FL,Florida,BRFSS,Diabetes,%,Crude Prevalence,34.1,34.1
FL,Florida,BRFSS,Diabetes,%,Crude Prevalence,33.3,33.3
FL,Florida,BRFSS,Diabetes,%,Crude Prevalence,28.2,28.2
FL,Florida,BRFSS,Diabetes,%,Crude Prevalence,,
FL,Florida,BRFSS,Diabetes,%,Crude Prevalence,,
FL,Florida,BRFSS,Diabetes,%,Crude Prevalence,29,29
FL,Florida,BRFSS,Diabetes,%,Crude Prevalence,27,27
GA,Georgia,BRFSS,Diabetes,%,Crude Prevalence,12.4,12.4
GA,Georgia,BRFSS,Diabetes,%,Crude Prevalence,27.5,27.5
GA,Georgia,BRFSS,Diabetes,%,Crude Prevalence,,
GA,Georgia,BRFSS,Diabetes,%,Crude Prevalence,16.4,16.4
GA,Georgia,BRFSS,Diabetes,%,Crude Prevalence,,
GA,Georgia,BRFSS,Diabetes,%,Crude Prevalence,,
GA,Georgia,BRFSS,Diabetes,%,Crude Prevalence,22.3,22.3
GA,Georgia,BRFSS,Diabetes,%,Crude Prevalence,29.5,29.5
GU,Guam,BRFSS,Diabetes,%,Crude Prevalence,,
GU,Guam,BRFSS,Diabetes,%,Crude Prevalence,21.3,21.3
GU,Guam,BRFSS,Diabetes,%,Crude Prevalence,,
GU,Guam,BRFSS,Diabetes,%,Crude Prevalence,,
GU,Guam,BRFSS,Diabetes,%,Crude Prevalence,,
GU,Guam,BRFSS,Diabetes,%,Crude Prevalence,14.2,14.2
GU,Guam,BRFSS,Diabetes,%,Crude Prevalence,,
HI,Hawaii,BRFSS,Diabetes,%,Crude Prevalence,,
HI,Hawaii,BRFSS,Diabetes,%,Crude Prevalence,19.4,19.4
HI,Hawaii,BRFSS,Diabetes,%,Crude Prevalence,,
HI,Hawaii,BRFSS,Diabetes,%,Crude Prevalence,18.9,18.9
HI,Hawaii,BRFSS,Diabetes,%,Crude Prevalence,,
HI,Hawaii,BRFSS,Diabetes,%,Crude Prevalence,12.6,12.6
HI,Hawaii,BRFSS,Diabetes,%,Crude Prevalence,19.2,19.2
HI,Hawaii,BRFSS,Diabetes,%,Crude Prevalence,35.7,35.7
IA,Iowa,BRFSS,Diabetes,%,Crude Prevalence,,
IA,Iowa,BRFSS,Diabetes,%,Crude Prevalence,33.7,33.7
IA,Iowa,BRFSS,Diabetes,%,Crude Prevalence,,
IA,Iowa,BRFSS,Diabetes,%,Crude Prevalence,24.2,24.2
IA,Iowa,BRFSS,Diabetes,%,Crude Prevalence,,
IA,Iowa,BRFSS,Diabetes,%,Crude Prevalence,,
IA,Iowa,BRFSS,Diabetes,%,Crude Prevalence,28.7,28.7
IA,Iowa,BRFSS,Diabetes,%,Crude Prevalence,28.7,28.7
ID,Idaho,BRFSS,Diabetes,%,Crude Prevalence,,
ID,Idaho,BRFSS,Diabetes,%,Crude Prevalence,45.3,45.3
ID,Idaho,BRFSS,Diabetes,%,Crude Prevalence,,
ID,Idaho,BRFSS,Diabetes,%,Crude Prevalence,20.9,20.9
ID,Idaho,BRFSS,Diabetes,%,Crude Prevalence,,
ID,Idaho,BRFSS,Diabetes,%,Crude Prevalence,,
ID,Idaho,BRFSS,Diabetes,%,Crude Prevalence,32,32
ID,Idaho,BRFSS,Diabetes,%,Crude Prevalence,33.3,33.3
IL,Illinois,BRFSS,Diabetes,%,Crude Prevalence,,
IL,Illinois,BRFSS,Diabetes,%,Crude Prevalence,27.2,27.2
IL,Illinois,BRFSS,Diabetes,%,Crude Prevalence,,
IL,Illinois,BRFSS,Diabetes,%,Crude Prevalence,13.1,13.1
IL,Illinois,BRFSS,Diabetes,%,Crude Prevalence,,
IL,Illinois,BRFSS,Diabetes,%,Crude Prevalence,,
IL,Illinois,BRFSS,Diabetes,%,Crude Prevalence,19.7,19.7
IL,Illinois,BRFSS,Diabetes,%,Crude Prevalence,19.6,19.6
IN,Indiana,BRFSS,Diabetes,%,Crude Prevalence,29.8,29.8
IN,Indiana,BRFSS,Diabetes,%,Crude Prevalence,37.5,37.5
IN,Indiana,BRFSS,Diabetes,%,Crude Prevalence,,
IN,Indiana,BRFSS,Diabetes,%,Crude Prevalence,26.3,26.3
IN,Indiana,BRFSS,Diabetes,%,Crude Prevalence,,
IN,Indiana,BRFSS,Diabetes,%,Crude Prevalence,,
IN,Indiana,BRFSS,Diabetes,%,Crude Prevalence,32,32
IN,Indiana,BRFSS,Diabetes,%,Crude Prevalence,32.5,32.5
KS,Kansas,BRFSS,Diabetes,%,Crude Prevalence,27.9,27.9
KS,Kansas,BRFSS,Diabetes,%,Crude Prevalence,30.9,30.9
KS,Kansas,BRFSS,Diabetes,%,Crude Prevalence,35.4,35.4
KS,Kansas,BRFSS,Diabetes,%,Crude Prevalence,20.1,20.1
KS,Kansas,BRFSS,Diabetes,%,Crude Prevalence,,
KS,Kansas,BRFSS,Diabetes,%,Crude Prevalence,,
KS,Kansas,BRFSS,Diabetes,%,Crude Prevalence,25.4,25.4
KS,Kansas,BRFSS,Diabetes,%,Crude Prevalence,24.2,24.2
KY,Kentucky,BRFSS,Diabetes,%,Crude Prevalence,30.6,30.6
KY,Kentucky,BRFSS,Diabetes,%,Crude Prevalence,37.9,37.9
KY,Kentucky,BRFSS,Diabetes,%,Crude Prevalence,,
KY,Kentucky,BRFSS,Diabetes,%,Crude Prevalence,23.8,23.8
KY,Kentucky,BRFSS,Diabetes,%,Crude Prevalence,,
KY,Kentucky,BRFSS,Diabetes,%,Crude Prevalence,,
KY,Kentucky,BRFSS,Diabetes,%,Crude Prevalence,31.1,31.1
KY,Kentucky,BRFSS,Diabetes,%,Crude Prevalence,30.1,30.1
LA,Louisiana,BRFSS,Diabetes,%,Crude Prevalence,22.9,22.9
LA,Louisiana,BRFSS,Diabetes,%,Crude Prevalence,30.2,30.2
LA,Louisiana,BRFSS,Diabetes,%,Crude Prevalence,,
LA,Louisiana,BRFSS,Diabetes,%,Crude Prevalence,19.1,19.1
LA,Louisiana,BRFSS,Diabetes,%,Crude Prevalence,,
LA,Louisiana,BRFSS,Diabetes,%,Crude Prevalence,,
LA,Louisiana,BRFSS,Diabetes,%,Crude Prevalence,25.1,25.1
LA,Louisiana,BRFSS,Diabetes,%,Crude Prevalence,25,25
MA,Massachusetts,BRFSS,Diabetes,%,Crude Prevalence,22.2,22.2
MA,Massachusetts,BRFSS,Diabetes,%,Crude Prevalence,31.9,31.9
MA,Massachusetts,BRFSS,Diabetes,%,Crude Prevalence,49.8,49.8
MA,Massachusetts,BRFSS,Diabetes,%,Crude Prevalence,22.5,22.5
MA,Massachusetts,BRFSS,Diabetes,%,Crude Prevalence,,
MA,Massachusetts,BRFSS,Diabetes,%,Crude Prevalence,25.9,25.9
MA,Massachusetts,BRFSS,Diabetes,%,Crude Prevalence,27.1,27.1
MA,Massachusetts,BRFSS,Diabetes,%,Crude Prevalence,24.7,24.7
MD,Maryland,BRFSS,Diabetes,%,Crude Prevalence,17.6,17.6
MD,Maryland,BRFSS,Diabetes,%,Crude Prevalence,24.7,24.7
MD,Maryland,BRFSS,Diabetes,%,Crude Prevalence,,
MD,Maryland,BRFSS,Diabetes,%,Crude Prevalence,17.3,17.3
MI,Michigan,BRFSS,Diabetes,%,Crude Prevalence,28.2,28.2
MD,Maryland,BRFSS,Diabetes,%,Crude Prevalence,,
MD,Maryland,BRFSS,Diabetes,%,Crude Prevalence,,
MD,Maryland,BRFSS,Diabetes,%,Crude Prevalence,21.2,21.2
MD,Maryland,BRFSS,Diabetes,%,Crude Prevalence,24.7,24.7
ME,Maine,BRFSS,Diabetes,%,Crude Prevalence,,
ME,Maine,BRFSS,Diabetes,%,Crude Prevalence,35.7,35.7
ME,Maine,BRFSS,Diabetes,%,Crude Prevalence,,
ME,Maine,BRFSS,Diabetes,%,Crude Prevalence,25.8,25.8
ME,Maine,BRFSS,Diabetes,%,Crude Prevalence,,
ME,Maine,BRFSS,Diabetes,%,Crude Prevalence,,
ME,Maine,BRFSS,Diabetes,%,Crude Prevalence,30.8,30.8
ME,Maine,BRFSS,Diabetes,%,Crude Prevalence,30.5,30.5
MI,Michigan,BRFSS,Diabetes,%,Crude Prevalence,22.3,22.3
MI,Michigan,BRFSS,Diabetes,%,Crude Prevalence,32.8,32.8
MI,Michigan,BRFSS,Diabetes,%,Crude Prevalence,,
MI,Michigan,BRFSS,Diabetes,%,Crude Prevalence,22,22
MI,Michigan,BRFSS,Diabetes,%,Crude Prevalence,,
MI,Michigan,BRFSS,Diabetes,%,Crude Prevalence,,
MI,Michigan,BRFSS,Diabetes,%,Crude Prevalence,27.1,27.1
MN,Minnesota,BRFSS,Diabetes,%,Crude Prevalence,39.3,39.3
MN,Minnesota,BRFSS,Diabetes,%,Crude Prevalence,25.4,25.4
MN,Minnesota,BRFSS,Diabetes,%,Crude Prevalence,,
MN,Minnesota,BRFSS,Diabetes,%,Crude Prevalence,16.5,16.5
MN,Minnesota,BRFSS,Diabetes,%,Crude Prevalence,,
