LocationAbbr,LocationDesc,DataSource,Topic,DataValueUnit,DataValueType,DataValue,DataValueAlt
PR,Puerto Rico,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
PR,Puerto Rico,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,2.3,2.3
PR,Puerto Rico,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
RI,Rhode Island,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
RI,Rhode Island,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,2.4,2.4
RI,Rhode Island,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,4,4
RI,Rhode Island,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,2.5,2.5
RI,Rhode Island,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
RI,Rhode Island,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
RI,Rhode Island,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,2.4,2.4
RI,Rhode Island,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,1.9,1.9
SC,South Carolina,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,3.6,3.6
SC,South Carolina,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,2.4,2.4
SC,South Carolina,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
SC,South Carolina,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,2.5,2.5
SC,South Carolina,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
SC,South Carolina,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
SC,South Carolina,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,2.5,2.5
SC,South Carolina,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,2.1,2.1
SD,South Dakota,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
SD,South Dakota,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,2,2
SD,South Dakota,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
SD,South Dakota,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,2.4,2.4
SD,South Dakota,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
SD,South Dakota,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,7,7
SD,South Dakota,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,2.2,2.2
SD,South Dakota,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,1.9,1.9
TN,Tennessee,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,2.7,2.7
TN,Tennessee,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,2,2
TN,Tennessee,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
TN,Tennessee,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,2.7,2.7
TN,Tennessee,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
TN,Tennessee,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
TN,Tennessee,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,2.3,2.3
TN,Tennessee,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,2.2,2.2
TX,Texas,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,3.7,3.7
TX,Texas,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,2.9,2.9
TX,Texas,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,3.8,3.8
TX,Texas,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,3,3
WV,West Virginia,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,2.5,2.5
TX,Texas,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
TX,Texas,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
TX,Texas,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,2.9,2.9
TX,Texas,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,2.3,2.3
US,United States,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,2.4,2.4
US,United States,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,2.4,2.4
US,United States,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,2.4,2.4
UT,Utah,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
UT,Utah,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,4,4
UT,Utah,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,3.1,3.1
UT,Utah,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,2.5,2.5
UT,Utah,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
UT,Utah,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
UT,Utah,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,3.3,3.3
UT,Utah,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,3.2,3.2
VA,Virginia,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,2.5,2.5
VA,Virginia,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,1.9,1.9
VA,Virginia,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
VA,Virginia,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,1.7,1.7
AK,Alaska,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.1,2.1
VA,Virginia,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
VA,Virginia,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
VA,Virginia,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,1.8,1.8
VA,Virginia,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,1.6,1.6
VI,Virgin Islands,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
VT,Vermont,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
VT,Vermont,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,1.9,1.9
VT,Vermont,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
VT,Vermont,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,2.1,2.1
VT,Vermont,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
VT,Vermont,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
VT,Vermont,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,2,2
VT,Vermont,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,2,2
WA,Washington,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
WA,Washington,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,3.3,3.3
WA,Washington,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,4,4
WA,Washington,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,2.9,2.9
WA,Washington,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
WA,Washington,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,2.5,2.5
WA,Washington,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,3.1,3.1
WA,Washington,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,3.1,3.1
WI,Wisconsin,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
WI,Wisconsin,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,2.1,2.1
WI,Wisconsin,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
WI,Wisconsin,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,1.6,1.6
WI,Wisconsin,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
WI,Wisconsin,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
WI,Wisconsin,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,1.8,1.8
WI,Wisconsin,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,1.7,1.7
WV,West Virginia,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
WV,West Virginia,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,3.6,3.6
WV,West Virginia,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
WV,West Virginia,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
WV,West Virginia,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,0,0
WV,West Virginia,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,3.1,3.1
WV,West Virginia,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,3.1,3.1
WY,Wyoming,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
WY,Wyoming,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,4,4
AL,Alabama,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.4,2.4
WY,Wyoming,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
WY,Wyoming,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,1.9,1.9
WY,Wyoming,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
WY,Wyoming,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,,
WY,Wyoming,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,2.9,2.9
WY,Wyoming,BRFSS,Chronic Kidney Disease,%,Age-adjusted Prevalence,2.9,2.9
AK,Alaska,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
AK,Alaska,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.8,2.8
AK,Alaska,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
AK,Alaska,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,1.6,1.6
AK,Alaska,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
AK,Alaska,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.2,2.2
AK,Alaska,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.2,2.2
AL,Alabama,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.9,2.9
AL,Alabama,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.4,2.4
AL,Alabama,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
AL,Alabama,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.3,2.3
AL,Alabama,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
AL,Alabama,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
AL,Alabama,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.3,2.3
AR,Arkansas,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
AR,Arkansas,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,3.4,3.4
AR,Arkansas,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
AR,Arkansas,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.1,2.1
AR,Arkansas,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
AR,Arkansas,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
AR,Arkansas,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.8,2.8
AR,Arkansas,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.9,2.9
AZ,Arizona,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
AZ,Arizona,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,4.3,4.3
AZ,Arizona,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,3.8,3.8
AZ,Arizona,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,3.1,3.1
AZ,Arizona,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
AZ,Arizona,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
AZ,Arizona,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,3.7,3.7
AZ,Arizona,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,4,4
CA,California,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,4,4
CA,California,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.7,2.7
CA,California,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.4,2.4
CA,California,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.4,2.4
CA,California,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
CA,California,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,1.2,1.2
CA,California,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.5,2.5
CA,California,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,3,3
CO,Colorado,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
CO,Colorado,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2,2
CO,Colorado,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.2,2.2
CO,Colorado,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,1.9,1.9
CO,Colorado,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
CO,Colorado,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
CO,Colorado,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,1.9,1.9
CO,Colorado,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,1.8,1.8
CT,Connecticut,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2,2
CT,Connecticut,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.2,2.2
CT,Connecticut,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.4,2.4
CT,Connecticut,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.3,2.3
CT,Connecticut,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
CT,Connecticut,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
CT,Connecticut,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.3,2.3
CT,Connecticut,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.4,2.4
DC,District of Columbia,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,4,4
DC,District of Columbia,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.2,2.2
DC,District of Columbia,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
DC,District of Columbia,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.7,2.7
DC,District of Columbia,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,0,0
DC,District of Columbia,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
DC,District of Columbia,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.5,2.5
DC,District of Columbia,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,1.1,1.1
DE,Delaware,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2,2
DE,Delaware,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.3,2.3
DE,Delaware,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
DE,Delaware,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.7,2.7
DE,Delaware,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
DE,Delaware,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
DE,Delaware,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.5,2.5
DE,Delaware,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.5,2.5
FL,Florida,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
FL,Florida,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,3.8,3.8
FL,Florida,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,3.6,3.6
FL,Florida,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,3.1,3.1
FL,Florida,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
FL,Florida,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
FL,Florida,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,3.5,3.5
FL,Florida,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,3.7,3.7
GA,Georgia,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,3.2,3.2
GA,Georgia,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,3.4,3.4
GA,Georgia,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
GA,Georgia,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,3.5,3.5
GA,Georgia,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
GA,Georgia,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
GA,Georgia,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,3.4,3.4
GA,Georgia,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,3.9,3.9
GU,Guam,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
GU,Guam,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,4.9,4.9
GU,Guam,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
GU,Guam,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,3,3
GU,Guam,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
GU,Guam,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,4.2,4.2
GU,Guam,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,4,4
GU,Guam,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
HI,Hawaii,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
HI,Hawaii,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,4,4
HI,Hawaii,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
HI,Hawaii,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,3.2,3.2
HI,Hawaii,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,4.6,4.6
HI,Hawaii,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,3.3,3.3
HI,Hawaii,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,3.6,3.6
HI,Hawaii,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,3.4,3.4
IA,Iowa,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
IA,Iowa,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.5,2.5
IA,Iowa,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
IA,Iowa,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,1.8,1.8
IA,Iowa,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
IA,Iowa,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
IA,Iowa,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.1,2.1
IA,Iowa,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.1,2.1
ID,Idaho,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
ID,Idaho,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.6,2.6
ID,Idaho,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
ID,Idaho,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,1.6,1.6
ID,Idaho,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
ID,Idaho,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
ID,Idaho,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.1,2.1
ID,Idaho,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2,2
IL,Illinois,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,3.7,3.7
IL,Illinois,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.6,2.6
IL,Illinois,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
IL,Illinois,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.8,2.8
IL,Illinois,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
IL,Illinois,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
IL,Illinois,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.7,2.7
IL,Illinois,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.2,2.2
IN,Indiana,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,3.4,3.4
IN,Indiana,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,3.3,3.3
IN,Indiana,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
IN,Indiana,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.5,2.5
IN,Indiana,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
IN,Indiana,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
IN,Indiana,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.9,2.9
IN,Indiana,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,3,3
KS,Kansas,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
KS,Kansas,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.1,2.1
KS,Kansas,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
KS,Kansas,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,1.8,1.8
KS,Kansas,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
KS,Kansas,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
KS,Kansas,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2,2
KS,Kansas,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.1,2.1
KY,Kentucky,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
KY,Kentucky,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,3.3,3.3
KY,Kentucky,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
KY,Kentucky,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.6,2.6
KY,Kentucky,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
KY,Kentucky,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
KY,Kentucky,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,3,3
KY,Kentucky,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,3,3
LA,Louisiana,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,3.2,3.2
LA,Louisiana,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.3,2.3
LA,Louisiana,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
LA,Louisiana,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.6,2.6
LA,Louisiana,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
LA,Louisiana,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
LA,Louisiana,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.5,2.5
LA,Louisiana,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.3,2.3
MA,Massachusetts,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,1.1,1.1
MA,Massachusetts,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,1.9,1.9
MA,Massachusetts,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.9,2.9
MA,Massachusetts,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,1.7,1.7
MA,Massachusetts,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
MA,Massachusetts,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
MA,Massachusetts,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,1.8,1.8
MA,Massachusetts,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,1.8,1.8
MD,Maryland,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2,2
MD,Maryland,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.6,2.6
MD,Maryland,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
MD,Maryland,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.1,2.1
MD,Maryland,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
MD,Maryland,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
MD,Maryland,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.4,2.4
MD,Maryland,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.6,2.6
ME,Maine,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
ME,Maine,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.5,2.5
ME,Maine,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
ME,Maine,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.2,2.2
ME,Maine,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
ME,Maine,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
ME,Maine,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.4,2.4
ME,Maine,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.3,2.3
MI,Michigan,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,5,5
MI,Michigan,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,4,4
MI,Michigan,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
MI,Michigan,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.7,2.7
MI,Michigan,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
MI,Michigan,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
MI,Michigan,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,3.4,3.4
MI,Michigan,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,3.1,3.1
MN,Minnesota,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
MN,Minnesota,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.4,2.4
MN,Minnesota,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
MN,Minnesota,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,1.8,1.8
MN,Minnesota,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
MN,Minnesota,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
MN,Minnesota,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.1,2.1
MN,Minnesota,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.1,2.1
MO,Missouri,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,4.7,4.7
MO,Missouri,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,2.5,2.5
MT,Montana,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,5.7,5.7
MO,Missouri,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
MO,Missouri,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,3.1,3.1
MO,Missouri,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
MO,Missouri,BRFSS,Chronic Kidney Disease,%,Crude Prevalence,,
