LocationAbbr,LocationDesc,DataSource,Topic,DataValueUnit,DataValueType,DataValue,DataValueAlt
KS,Kansas,BRFSS,Cancer,%,Age-adjusted Prevalence,79,79
KS,Kansas,BRFSS,Cancer,%,Age-adjusted Prevalence,,
KS,Kansas,BRFSS,Cancer,%,Age-adjusted Prevalence,,
KS,Kansas,BRFSS,Cancer,%,Age-adjusted Prevalence,79.2,79.2
KS,Kansas,BRFSS,Cancer,%,Age-adjusted Prevalence,79.5,79.5
KY,Kentucky,BRFSS,Cancer,%,Age-adjusted Prevalence,87,87
KY,Kentucky,BRFSS,Cancer,%,Age-adjusted Prevalence,,
KY,Kentucky,BRFSS,Cancer,%,Age-adjusted Prevalence,69.3,69.3
KY,Kentucky,BRFSS,Cancer,%,Age-adjusted Prevalence,,
KY,Kentucky,BRFSS,Cancer,%,Age-adjusted Prevalence,75.4,75.4
KY,Kentucky,BRFSS,Cancer,%,Age-adjusted Prevalence,74.5,74.5
LA,Louisiana,BRFSS,Cancer,%,Age-adjusted Prevalence,81.9,81.9
LA,Louisiana,BRFSS,Cancer,%,Age-adjusted Prevalence,,
LA,Louisiana,BRFSS,Cancer,%,Age-adjusted Prevalence,,
LA,Louisiana,BRFSS,Cancer,%,Age-adjusted Prevalence,,
LA,Louisiana,BRFSS,Cancer,%,Age-adjusted Prevalence,78.2,78.2
LA,Louisiana,BRFSS,Cancer,%,Age-adjusted Prevalence,76.7,76.7
MA,Massachusetts,BRFSS,Cancer,%,Age-adjusted Prevalence,89.8,89.8
MA,Massachusetts,BRFSS,Cancer,%,Age-adjusted Prevalence,91,91
MA,Massachusetts,BRFSS,Cancer,%,Age-adjusted Prevalence,78.5,78.5
MA,Massachusetts,BRFSS,Cancer,%,Age-adjusted Prevalence,89.1,89.1
MA,Massachusetts,BRFSS,Cancer,%,Age-adjusted Prevalence,89.5,89.5
MA,Massachusetts,BRFSS,Cancer,%,Age-adjusted Prevalence,89.4,89.4
MD,Maryland,BRFSS,Cancer,%,Age-adjusted Prevalence,90.1,90.1
MD,Maryland,BRFSS,Cancer,%,Age-adjusted Prevalence,83.7,83.7
MD,Maryland,BRFSS,Cancer,%,Age-adjusted Prevalence,,
MD,Maryland,BRFSS,Cancer,%,Age-adjusted Prevalence,67.5,67.5
MD,Maryland,BRFSS,Cancer,%,Age-adjusted Prevalence,83.7,83.7
MD,Maryland,BRFSS,Cancer,%,Age-adjusted Prevalence,82.4,82.4
ME,Maine,BRFSS,Cancer,%,Age-adjusted Prevalence,,
ME,Maine,BRFSS,Cancer,%,Age-adjusted Prevalence,,
ME,Maine,BRFSS,Cancer,%,Age-adjusted Prevalence,,
ME,Maine,BRFSS,Cancer,%,Age-adjusted Prevalence,,
ME,Maine,BRFSS,Cancer,%,Age-adjusted Prevalence,83.6,83.6
ME,Maine,BRFSS,Cancer,%,Age-adjusted Prevalence,83.7,83.7
MI,Michigan,BRFSS,Cancer,%,Age-adjusted Prevalence,85.3,85.3
MI,Michigan,BRFSS,Cancer,%,Age-adjusted Prevalence,,
MI,Michigan,BRFSS,Cancer,%,Age-adjusted Prevalence,79.5,79.5
MI,Michigan,BRFSS,Cancer,%,Age-adjusted Prevalence,78.5,78.5
MI,Michigan,BRFSS,Cancer,%,Age-adjusted Prevalence,80.9,80.9
MI,Michigan,BRFSS,Cancer,%,Age-adjusted Prevalence,80.2,80.2
MN,Minnesota,BRFSS,Cancer,%,Age-adjusted Prevalence,83.9,83.9
MN,Minnesota,BRFSS,Cancer,%,Age-adjusted Prevalence,,
MN,Minnesota,BRFSS,Cancer,%,Age-adjusted Prevalence,,
MN,Minnesota,BRFSS,Cancer,%,Age-adjusted Prevalence,76.7,76.7
MN,Minnesota,BRFSS,Cancer,%,Age-adjusted Prevalence,83.8,83.8
MN,Minnesota,BRFSS,Cancer,%,Age-adjusted Prevalence,84.2,84.2
MO,Missouri,BRFSS,Cancer,%,Age-adjusted Prevalence,88.3,88.3
MO,Missouri,BRFSS,Cancer,%,Age-adjusted Prevalence,,
MO,Missouri,BRFSS,Cancer,%,Age-adjusted Prevalence,,
MO,Missouri,BRFSS,Cancer,%,Age-adjusted Prevalence,,
MO,Missouri,BRFSS,Cancer,%,Age-adjusted Prevalence,77.8,77.8
MO,Missouri,BRFSS,Cancer,%,Age-adjusted Prevalence,76.7,76.7
MS,Mississippi,BRFSS,Cancer,%,Age-adjusted Prevalence,74.5,74.5
MS,Mississippi,BRFSS,Cancer,%,Age-adjusted Prevalence,,
MS,Mississippi,BRFSS,Cancer,%,Age-adjusted Prevalence,,
MS,Mississippi,BRFSS,Cancer,%,Age-adjusted Prevalence,,
MS,Mississippi,BRFSS,Cancer,%,Age-adjusted Prevalence,73.7,73.7
MS,Mississippi,BRFSS,Cancer,%,Age-adjusted Prevalence,73.6,73.6
MT,Montana,BRFSS,Cancer,%,Age-adjusted Prevalence,,
MT,Montana,BRFSS,Cancer,%,Age-adjusted Prevalence,,
MT,Montana,BRFSS,Cancer,%,Age-adjusted Prevalence,57,57
MT,Montana,BRFSS,Cancer,%,Age-adjusted Prevalence,69.6,69.6
MT,Montana,BRFSS,Cancer,%,Age-adjusted Prevalence,70.2,70.2
MT,Montana,BRFSS,Cancer,%,Age-adjusted Prevalence,70.4,70.4
NC,North Carolina,BRFSS,Cancer,%,Age-adjusted Prevalence,82.3,82.3
NC,North Carolina,BRFSS,Cancer,%,Age-adjusted Prevalence,76.6,76.6
NC,North Carolina,BRFSS,Cancer,%,Age-adjusted Prevalence,,
NC,North Carolina,BRFSS,Cancer,%,Age-adjusted Prevalence,74,74
NC,North Carolina,BRFSS,Cancer,%,Age-adjusted Prevalence,80.2,80.2
NC,North Carolina,BRFSS,Cancer,%,Age-adjusted Prevalence,80.1,80.1
ND,North Dakota,BRFSS,Cancer,%,Age-adjusted Prevalence,,
ND,North Dakota,BRFSS,Cancer,%,Age-adjusted Prevalence,,
ND,North Dakota,BRFSS,Cancer,%,Age-adjusted Prevalence,,
ND,North Dakota,BRFSS,Cancer,%,Age-adjusted Prevalence,,
ND,North Dakota,BRFSS,Cancer,%,Age-adjusted Prevalence,79.1,79.1
ND,North Dakota,BRFSS,Cancer,%,Age-adjusted Prevalence,79.7,79.7
NE,Nebraska,BRFSS,Cancer,%,Age-adjusted Prevalence,78.7,78.7
NE,Nebraska,BRFSS,Cancer,%,Age-adjusted Prevalence,71.8,71.8
NE,Nebraska,BRFSS,Cancer,%,Age-adjusted Prevalence,,
NE,Nebraska,BRFSS,Cancer,%,Age-adjusted Prevalence,66.2,66.2
NE,Nebraska,BRFSS,Cancer,%,Age-adjusted Prevalence,74.9,74.9
NE,Nebraska,BRFSS,Cancer,%,Age-adjusted Prevalence,75,75
NH,New Hampshire,BRFSS,Cancer,%,Age-adjusted Prevalence,,
NH,New Hampshire,BRFSS,Cancer,%,Age-adjusted Prevalence,,
NH,New Hampshire,BRFSS,Cancer,%,Age-adjusted Prevalence,,
NH,New Hampshire,BRFSS,Cancer,%,Age-adjusted Prevalence,,
NH,New Hampshire,BRFSS,Cancer,%,Age-adjusted Prevalence,85,85
NH,New Hampshire,BRFSS,Cancer,%,Age-adjusted Prevalence,84.9,84.9
NJ,New Jersey,BRFSS,Cancer,%,Age-adjusted Prevalence,85,85
NJ,New Jersey,BRFSS,Cancer,%,Age-adjusted Prevalence,83.2,83.2
NJ,New Jersey,BRFSS,Cancer,%,Age-adjusted Prevalence,,
NJ,New Jersey,BRFSS,Cancer,%,Age-adjusted Prevalence,72.4,72.4
NJ,New Jersey,BRFSS,Cancer,%,Age-adjusted Prevalence,79.5,79.5
NJ,New Jersey,BRFSS,Cancer,%,Age-adjusted Prevalence,78.5,78.5
NM,New Mexico,BRFSS,Cancer,%,Age-adjusted Prevalence,,
NM,New Mexico,BRFSS,Cancer,%,Age-adjusted Prevalence,74.7,74.7
NM,New Mexico,BRFSS,Cancer,%,Age-adjusted Prevalence,,
NM,New Mexico,BRFSS,Cancer,%,Age-adjusted Prevalence,77.9,77.9
NM,New Mexico,BRFSS,Cancer,%,Age-adjusted Prevalence,72.4,72.4
NM,New Mexico,BRFSS,Cancer,%,Age-adjusted Prevalence,71,71
NV,Nevada,BRFSS,Cancer,%,Age-adjusted Prevalence,77,77
NV,Nevada,BRFSS,Cancer,%,Age-adjusted Prevalence,76,76
NV,Nevada,BRFSS,Cancer,%,Age-adjusted Prevalence,58.9,58.9
NV,Nevada,BRFSS,Cancer,%,Age-adjusted Prevalence,70.3,70.3
NV,Nevada,BRFSS,Cancer,%,Age-adjusted Prevalence,74.3,74.3
NV,Nevada,BRFSS,Cancer,%,Age-adjusted Prevalence,75.9,75.9
NY,New York,BRFSS,Cancer,%,Age-adjusted Prevalence,78.1,78.1
NY,New York,BRFSS,Cancer,%,Age-adjusted Prevalence,87.3,87.3
NY,New York,BRFSS,Cancer,%,Age-adjusted Prevalence,,
NY,New York,BRFSS,Cancer,%,Age-adjusted Prevalence,,
NY,New York,BRFSS,Cancer,%,Age-adjusted Prevalence,80.8,80.8
NY,New York,BRFSS,Cancer,%,Age-adjusted Prevalence,80,80
OH,Ohio,BRFSS,Cancer,%,Age-adjusted Prevalence,86.3,86.3
OH,Ohio,BRFSS,Cancer,%,Age-adjusted Prevalence,73.3,73.3
OH,Ohio,BRFSS,Cancer,%,Age-adjusted Prevalence,,
OH,Ohio,BRFSS,Cancer,%,Age-adjusted Prevalence,76,76
OH,Ohio,BRFSS,Cancer,%,Age-adjusted Prevalence,78.2,78.2
OH,Ohio,BRFSS,Cancer,%,Age-adjusted Prevalence,77.4,77.4
OK,Oklahoma,BRFSS,Cancer,%,Age-adjusted Prevalence,72,72
OK,Oklahoma,BRFSS,Cancer,%,Age-adjusted Prevalence,47.8,47.8
OK,Oklahoma,BRFSS,Cancer,%,Age-adjusted Prevalence,61.7,61.7
OK,Oklahoma,BRFSS,Cancer,%,Age-adjusted Prevalence,78.5,78.5
OK,Oklahoma,BRFSS,Cancer,%,Age-adjusted Prevalence,70.2,70.2
VI,Virgin Islands,BRFSS,Cancer,%,Age-adjusted Prevalence,,
OK,Oklahoma,BRFSS,Cancer,%,Age-adjusted Prevalence,70.3,70.3
OR,Oregon,BRFSS,Cancer,%,Age-adjusted Prevalence,,
OR,Oregon,BRFSS,Cancer,%,Age-adjusted Prevalence,,
OR,Oregon,BRFSS,Cancer,%,Age-adjusted Prevalence,61.5,61.5
OR,Oregon,BRFSS,Cancer,%,Age-adjusted Prevalence,,
OR,Oregon,BRFSS,Cancer,%,Age-adjusted Prevalence,75.1,75.1
OR,Oregon,BRFSS,Cancer,%,Age-adjusted Prevalence,75.7,75.7
PA,Pennsylvania,BRFSS,Cancer,%,Age-adjusted Prevalence,90.3,90.3
PA,Pennsylvania,BRFSS,Cancer,%,Age-adjusted Prevalence,71.8,71.8
PA,Pennsylvania,BRFSS,Cancer,%,Age-adjusted Prevalence,47.2,47.2
PA,Pennsylvania,BRFSS,Cancer,%,Age-adjusted Prevalence,,
PA,Pennsylvania,BRFSS,Cancer,%,Age-adjusted Prevalence,80.2,80.2
PA,Pennsylvania,BRFSS,Cancer,%,Age-adjusted Prevalence,80,80
PR,Puerto Rico,BRFSS,Cancer,%,Age-adjusted Prevalence,,
PR,Puerto Rico,BRFSS,Cancer,%,Age-adjusted Prevalence,81.9,81.9
PR,Puerto Rico,BRFSS,Cancer,%,Age-adjusted Prevalence,,
PR,Puerto Rico,BRFSS,Cancer,%,Age-adjusted Prevalence,,
PR,Puerto Rico,BRFSS,Cancer,%,Age-adjusted Prevalence,82,82
PR,Puerto Rico,BRFSS,Cancer,%,Age-adjusted Prevalence,,
RI,Rhode Island,BRFSS,Cancer,%,Age-adjusted Prevalence,,
RI,Rhode Island,BRFSS,Cancer,%,Age-adjusted Prevalence,73.3,73.3
RI,Rhode Island,BRFSS,Cancer,%,Age-adjusted Prevalence,,
RI,Rhode Island,BRFSS,Cancer,%,Age-adjusted Prevalence,,
RI,Rhode Island,BRFSS,Cancer,%,Age-adjusted Prevalence,85.3,85.3
RI,Rhode Island,BRFSS,Cancer,%,Age-adjusted Prevalence,86.5,86.5
SC,South Carolina,BRFSS,Cancer,%,Age-adjusted Prevalence,81.2,81.2
SC,South Carolina,BRFSS,Cancer,%,Age-adjusted Prevalence,,
SC,South Carolina,BRFSS,Cancer,%,Age-adjusted Prevalence,,
SC,South Carolina,BRFSS,Cancer,%,Age-adjusted Prevalence,72,72
SC,South Carolina,BRFSS,Cancer,%,Age-adjusted Prevalence,74.9,74.9
SC,South Carolina,BRFSS,Cancer,%,Age-adjusted Prevalence,72.6,72.6
SD,South Dakota,BRFSS,Cancer,%,Age-adjusted Prevalence,,
SD,South Dakota,BRFSS,Cancer,%,Age-adjusted Prevalence,,
SD,South Dakota,BRFSS,Cancer,%,Age-adjusted Prevalence,,
SD,South Dakota,BRFSS,Cancer,%,Age-adjusted Prevalence,78.1,78.1
SD,South Dakota,BRFSS,Cancer,%,Age-adjusted Prevalence,79.4,79.4
SD,South Dakota,BRFSS,Cancer,%,Age-adjusted Prevalence,79.8,79.8
TN,Tennessee,BRFSS,Cancer,%,Age-adjusted Prevalence,82.4,82.4
TN,Tennessee,BRFSS,Cancer,%,Age-adjusted Prevalence,,
TN,Tennessee,BRFSS,Cancer,%,Age-adjusted Prevalence,,
TN,Tennessee,BRFSS,Cancer,%,Age-adjusted Prevalence,,
TN,Tennessee,BRFSS,Cancer,%,Age-adjusted Prevalence,76.9,76.9
TX,Texas,BRFSS,Cancer,%,Age-adjusted Prevalence,78.1,78.1
TX,Texas,BRFSS,Cancer,%,Age-adjusted Prevalence,69.4,69.4
TX,Texas,BRFSS,Cancer,%,Age-adjusted Prevalence,,
TX,Texas,BRFSS,Cancer,%,Age-adjusted Prevalence,,
TX,Texas,BRFSS,Cancer,%,Age-adjusted Prevalence,72.9,72.9
TX,Texas,BRFSS,Cancer,%,Age-adjusted Prevalence,74,74
US,United States,BRFSS,Cancer,%,Age-adjusted Prevalence,78.2,78.2
UT,Utah,BRFSS,Cancer,%,Age-adjusted Prevalence,,
UT,Utah,BRFSS,Cancer,%,Age-adjusted Prevalence,73.7,73.7
UT,Utah,BRFSS,Cancer,%,Age-adjusted Prevalence,,
UT,Utah,BRFSS,Cancer,%,Age-adjusted Prevalence,74.4,74.4
UT,Utah,BRFSS,Cancer,%,Age-adjusted Prevalence,73.1,73.1
UT,Utah,BRFSS,Cancer,%,Age-adjusted Prevalence,73.3,73.3
VA,Virginia,BRFSS,Cancer,%,Age-adjusted Prevalence,82.3,82.3
VA,Virginia,BRFSS,Cancer,%,Age-adjusted Prevalence,,
VA,Virginia,BRFSS,Cancer,%,Age-adjusted Prevalence,,
VA,Virginia,BRFSS,Cancer,%,Age-adjusted Prevalence,,
VA,Virginia,BRFSS,Cancer,%,Age-adjusted Prevalence,81.1,81.1
VA,Virginia,BRFSS,Cancer,%,Age-adjusted Prevalence,80.9,80.9
VI,Virgin Islands,BRFSS,Cancer,%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,Cancer,%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,Cancer,%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,Cancer,%,Age-adjusted Prevalence,,
VI,Virgin Islands,BRFSS,Cancer,%,Age-adjusted Prevalence,,
VT,Vermont,BRFSS,Cancer,%,Age-adjusted Prevalence,,
VT,Vermont,BRFSS,Cancer,%,Age-adjusted Prevalence,,
VT,Vermont,BRFSS,Cancer,%,Age-adjusted Prevalence,,
VT,Vermont,BRFSS,Cancer,%,Age-adjusted Prevalence,,
VT,Vermont,BRFSS,Cancer,%,Age-adjusted Prevalence,81.9,81.9
VT,Vermont,BRFSS,Cancer,%,Age-adjusted Prevalence,82.1,82.1
WA,Washington,BRFSS,Cancer,%,Age-adjusted Prevalence,,
WA,Washington,BRFSS,Cancer,%,Age-adjusted Prevalence,67,67
WA,Washington,BRFSS,Cancer,%,Age-adjusted Prevalence,64.9,64.9
WA,Washington,BRFSS,Cancer,%,Age-adjusted Prevalence,74.6,74.6
WA,Washington,BRFSS,Cancer,%,Age-adjusted Prevalence,76.3,76.3
WA,Washington,BRFSS,Cancer,%,Age-adjusted Prevalence,76.9,76.9
WI,Wisconsin,BRFSS,Cancer,%,Age-adjusted Prevalence,94,94
WI,Wisconsin,BRFSS,Cancer,%,Age-adjusted Prevalence,,
WI,Wisconsin,BRFSS,Cancer,%,Age-adjusted Prevalence,,
WI,Wisconsin,BRFSS,Cancer,%,Age-adjusted Prevalence,,
WI,Wisconsin,BRFSS,Cancer,%,Age-adjusted Prevalence,83.6,83.6
WI,Wisconsin,BRFSS,Cancer,%,Age-adjusted Prevalence,83.6,83.6
WV,West Virginia,BRFSS,Cancer,%,Age-adjusted Prevalence,,
WV,West Virginia,BRFSS,Cancer,%,Age-adjusted Prevalence,,
WV,West Virginia,BRFSS,Cancer,%,Age-adjusted Prevalence,,
WV,West Virginia,BRFSS,Cancer,%,Age-adjusted Prevalence,,
WV,West Virginia,BRFSS,Cancer,%,Age-adjusted Prevalence,77.4,77.4
WV,West Virginia,BRFSS,Cancer,%,Age-adjusted Prevalence,77.6,77.6
WY,Wyoming,BRFSS,Cancer,%,Age-adjusted Prevalence,,
WY,Wyoming,BRFSS,Cancer,%,Age-adjusted Prevalence,59.8,59.8
WY,Wyoming,BRFSS,Cancer,%,Age-adjusted Prevalence,,
WY,Wyoming,BRFSS,Cancer,%,Age-adjusted Prevalence,,
WY,Wyoming,BRFSS,Cancer,%,Age-adjusted Prevalence,66.7,66.7
WY,Wyoming,BRFSS,Cancer,%,Age-adjusted Prevalence,67.5,67.5
AK,Alaska,BRFSS,Cancer,%,Crude Prevalence,,
AK,Alaska,BRFSS,Cancer,%,Crude Prevalence,,
AK,Alaska,BRFSS,Cancer,%,Crude Prevalence,,
AK,Alaska,BRFSS,Cancer,%,Crude Prevalence,80.9,80.9
AK,Alaska,BRFSS,Cancer,%,Crude Prevalence,74.3,74.3
AK,Alaska,BRFSS,Cancer,%,Crude Prevalence,72.6,72.6
AL,Alabama,BRFSS,Cancer,%,Crude Prevalence,83.6,83.6
AL,Alabama,BRFSS,Cancer,%,Crude Prevalence,,
AL,Alabama,BRFSS,Cancer,%,Crude Prevalence,,
AL,Alabama,BRFSS,Cancer,%,Crude Prevalence,,
AL,Alabama,BRFSS,Cancer,%,Crude Prevalence,79.4,79.4
AL,Alabama,BRFSS,Cancer,%,Crude Prevalence,78.3,78.3
AR,Arkansas,BRFSS,Cancer,%,Crude Prevalence,81,81
AR,Arkansas,BRFSS,Cancer,%,Crude Prevalence,,
AR,Arkansas,BRFSS,Cancer,%,Crude Prevalence,,
AR,Arkansas,BRFSS,Cancer,%,Crude Prevalence,,
AR,Arkansas,BRFSS,Cancer,%,Crude Prevalence,69.4,69.4
AR,Arkansas,BRFSS,Cancer,%,Crude Prevalence,68.2,68.2
AZ,Arizona,BRFSS,Cancer,%,Crude Prevalence,,
AZ,Arizona,BRFSS,Cancer,%,Crude Prevalence,71,71
MD,Maryland,BRFSS,Cancer,%,Crude Prevalence,82.6,82.6
AZ,Arizona,BRFSS,Cancer,%,Crude Prevalence,,
AZ,Arizona,BRFSS,Cancer,%,Crude Prevalence,67.4,67.4
AZ,Arizona,BRFSS,Cancer,%,Crude Prevalence,74.8,74.8
AZ,Arizona,BRFSS,Cancer,%,Crude Prevalence,76.9,76.9
CA,California,BRFSS,Cancer,%,Crude Prevalence,90,90
CA,California,BRFSS,Cancer,%,Crude Prevalence,78.3,78.3
CA,California,BRFSS,Cancer,%,Crude Prevalence,67.3,67.3
GU,Guam,BRFSS,Cancer,%,Crude Prevalence,69,69
CA,California,BRFSS,Cancer,%,Crude Prevalence,86.2,86.2
CA,California,BRFSS,Cancer,%,Crude Prevalence,82.7,82.7
CA,California,BRFSS,Cancer,%,Crude Prevalence,83.2,83.2
CO,Colorado,BRFSS,Cancer,%,Crude Prevalence,79.2,79.2
CO,Colorado,BRFSS,Cancer,%,Crude Prevalence,66.2,66.2
CO,Colorado,BRFSS,Cancer,%,Crude Prevalence,,
CO,Colorado,BRFSS,Cancer,%,Crude Prevalence,66.4,66.4
CO,Colorado,BRFSS,Cancer,%,Crude Prevalence,73.4,73.4
CO,Colorado,BRFSS,Cancer,%,Crude Prevalence,74.7,74.7
CT,Connecticut,BRFSS,Cancer,%,Crude Prevalence,83.6,83.6
CT,Connecticut,BRFSS,Cancer,%,Crude Prevalence,81.7,81.7
CT,Connecticut,BRFSS,Cancer,%,Crude Prevalence,,
CT,Connecticut,BRFSS,Cancer,%,Crude Prevalence,,
CT,Connecticut,BRFSS,Cancer,%,Crude Prevalence,84.1,84.1
CT,Connecticut,BRFSS,Cancer,%,Crude Prevalence,84.5,84.5
DC,District of Columbia,BRFSS,Cancer,%,Crude Prevalence,87.6,87.6
DC,District of Columbia,BRFSS,Cancer,%,Crude Prevalence,,
DC,District of Columbia,BRFSS,Cancer,%,Crude Prevalence,,
DC,District of Columbia,BRFSS,Cancer,%,Crude Prevalence,,
DC,District of Columbia,BRFSS,Cancer,%,Crude Prevalence,85.4,85.4
DC,District of Columbia,BRFSS,Cancer,%,Crude Prevalence,82,82
DE,Delaware,BRFSS,Cancer,%,Crude Prevalence,89.1,89.1
DE,Delaware,BRFSS,Cancer,%,Crude Prevalence,,
DE,Delaware,BRFSS,Cancer,%,Crude Prevalence,,
DE,Delaware,BRFSS,Cancer,%,Crude Prevalence,,
DE,Delaware,BRFSS,Cancer,%,Crude Prevalence,84.3,84.3
DE,Delaware,BRFSS,Cancer,%,Crude Prevalence,83,83
FL,Florida,BRFSS,Cancer,%,Crude Prevalence,76.1,76.1
FL,Florida,BRFSS,Cancer,%,Crude Prevalence,82.1,82.1
FL,Florida,BRFSS,Cancer,%,Crude Prevalence,,
FL,Florida,BRFSS,Cancer,%,Crude Prevalence,,
FL,Florida,BRFSS,Cancer,%,Crude Prevalence,76.8,76.8
FL,Florida,BRFSS,Cancer,%,Crude Prevalence,76,76
GA,Georgia,BRFSS,Cancer,%,Crude Prevalence,88.6,88.6
GA,Georgia,BRFSS,Cancer,%,Crude Prevalence,,
GA,Georgia,BRFSS,Cancer,%,Crude Prevalence,,
MN,Minnesota,BRFSS,Cancer,%,Crude Prevalence,84.2,84.2
GA,Georgia,BRFSS,Cancer,%,Crude Prevalence,,
GA,Georgia,BRFSS,Cancer,%,Crude Prevalence,81.8,81.8
GA,Georgia,BRFSS,Cancer,%,Crude Prevalence,79.3,79.3
GU,Guam,BRFSS,Cancer,%,Crude Prevalence,,
GU,Guam,BRFSS,Cancer,%,Crude Prevalence,,
GU,Guam,BRFSS,Cancer,%,Crude Prevalence,,
GU,Guam,BRFSS,Cancer,%,Crude Prevalence,,
HI,Hawaii,BRFSS,Cancer,%,Crude Prevalence,,
HI,Hawaii,BRFSS,Cancer,%,Crude Prevalence,75.9,75.9
HI,Hawaii,BRFSS,Cancer,%,Crude Prevalence,81.2,81.2
HI,Hawaii,BRFSS,Cancer,%,Crude Prevalence,82.5,82.5
HI,Hawaii,BRFSS,Cancer,%,Crude Prevalence,80.8,80.8
HI,Hawaii,BRFSS,Cancer,%,Crude Prevalence,77.2,77.2
IA,Iowa,BRFSS,Cancer,%,Crude Prevalence,,
IA,Iowa,BRFSS,Cancer,%,Crude Prevalence,,
IA,Iowa,BRFSS,Cancer,%,Crude Prevalence,,
IA,Iowa,BRFSS,Cancer,%,Crude Prevalence,,
IA,Iowa,BRFSS,Cancer,%,Crude Prevalence,79.9,79.9
IA,Iowa,BRFSS,Cancer,%,Crude Prevalence,80,80
ID,Idaho,BRFSS,Cancer,%,Crude Prevalence,,
ID,Idaho,BRFSS,Cancer,%,Crude Prevalence,,
ID,Idaho,BRFSS,Cancer,%,Crude Prevalence,,
ID,Idaho,BRFSS,Cancer,%,Crude Prevalence,,
ID,Idaho,BRFSS,Cancer,%,Crude Prevalence,69.4,69.4
ID,Idaho,BRFSS,Cancer,%,Crude Prevalence,69.7,69.7
IL,Illinois,BRFSS,Cancer,%,Crude Prevalence,84,84
IL,Illinois,BRFSS,Cancer,%,Crude Prevalence,78.7,78.7
IL,Illinois,BRFSS,Cancer,%,Crude Prevalence,,
IL,Illinois,BRFSS,Cancer,%,Crude Prevalence,,
IL,Illinois,BRFSS,Cancer,%,Crude Prevalence,77.7,77.7
IL,Illinois,BRFSS,Cancer,%,Crude Prevalence,77,77
IN,Indiana,BRFSS,Cancer,%,Crude Prevalence,72.3,72.3
IN,Indiana,BRFSS,Cancer,%,Crude Prevalence,,
IN,Indiana,BRFSS,Cancer,%,Crude Prevalence,,
IN,Indiana,BRFSS,Cancer,%,Crude Prevalence,,
IN,Indiana,BRFSS,Cancer,%,Crude Prevalence,71.4,71.4
IN,Indiana,BRFSS,Cancer,%,Crude Prevalence,72.4,72.4
KS,Kansas,BRFSS,Cancer,%,Crude Prevalence,82.7,82.7
KS,Kansas,BRFSS,Cancer,%,Crude Prevalence,77.8,77.8
KS,Kansas,BRFSS,Cancer,%,Crude Prevalence,,
KS,Kansas,BRFSS,Cancer,%,Crude Prevalence,,
KS,Kansas,BRFSS,Cancer,%,Crude Prevalence,79.2,79.2
KS,Kansas,BRFSS,Cancer,%,Crude Prevalence,79.5,79.5
KY,Kentucky,BRFSS,Cancer,%,Crude Prevalence,86.6,86.6
KY,Kentucky,BRFSS,Cancer,%,Crude Prevalence,,
KY,Kentucky,BRFSS,Cancer,%,Crude Prevalence,73.3,73.3
KY,Kentucky,BRFSS,Cancer,%,Crude Prevalence,,
KY,Kentucky,BRFSS,Cancer,%,Crude Prevalence,75.6,75.6
KY,Kentucky,BRFSS,Cancer,%,Crude Prevalence,74.8,74.8
LA,Louisiana,BRFSS,Cancer,%,Crude Prevalence,81.5,81.5
LA,Louisiana,BRFSS,Cancer,%,Crude Prevalence,,
LA,Louisiana,BRFSS,Cancer,%,Crude Prevalence,,
LA,Louisiana,BRFSS,Cancer,%,Crude Prevalence,,
LA,Louisiana,BRFSS,Cancer,%,Crude Prevalence,78.4,78.4
LA,Louisiana,BRFSS,Cancer,%,Crude Prevalence,77.2,77.2
MA,Massachusetts,BRFSS,Cancer,%,Crude Prevalence,90.5,90.5
MA,Massachusetts,BRFSS,Cancer,%,Crude Prevalence,91.1,91.1
MA,Massachusetts,BRFSS,Cancer,%,Crude Prevalence,76.9,76.9
MA,Massachusetts,BRFSS,Cancer,%,Crude Prevalence,91.2,91.2
MA,Massachusetts,BRFSS,Cancer,%,Crude Prevalence,89.7,89.7
MA,Massachusetts,BRFSS,Cancer,%,Crude Prevalence,89.5,89.5
MD,Maryland,BRFSS,Cancer,%,Crude Prevalence,89.8,89.8
MD,Maryland,BRFSS,Cancer,%,Crude Prevalence,,
MD,Maryland,BRFSS,Cancer,%,Crude Prevalence,71.4,71.4
MD,Maryland,BRFSS,Cancer,%,Crude Prevalence,83.8,83.8
MD,Maryland,BRFSS,Cancer,%,Crude Prevalence,82.5,82.5
ME,Maine,BRFSS,Cancer,%,Crude Prevalence,,
ME,Maine,BRFSS,Cancer,%,Crude Prevalence,,
ME,Maine,BRFSS,Cancer,%,Crude Prevalence,,
ME,Maine,BRFSS,Cancer,%,Crude Prevalence,,
ME,Maine,BRFSS,Cancer,%,Crude Prevalence,83.6,83.6
ME,Maine,BRFSS,Cancer,%,Crude Prevalence,83.8,83.8
MI,Michigan,BRFSS,Cancer,%,Crude Prevalence,84.5,84.5
MI,Michigan,BRFSS,Cancer,%,Crude Prevalence,,
MI,Michigan,BRFSS,Cancer,%,Crude Prevalence,77.6,77.6
MI,Michigan,BRFSS,Cancer,%,Crude Prevalence,79.1,79.1
MI,Michigan,BRFSS,Cancer,%,Crude Prevalence,81,81
